[대학일자리플러스센터] 2022 써모피셔사이언티픽 코리아 온라인 채용설명회 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114559&article.offset=880&articleLimit=10
[대학일자리+센터] 행정조원 모집 공고 (*휴학생만 가능) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114561&article.offset=880&articleLimit=10
(마감) 2022 양현재 입실설명회 참석 인원 모집 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114563&article.offset=870&articleLimit=10
[중앙도서관]11월 이용 교육 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114572&article.offset=870&articleLimit=10
2021년 실험실 정밀안전진단 실시 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114578&article.offset=870&articleLimit=10
[비교과교육지원센터] 제1회 아주허브 사용후기 공모전 만족도 조사 참여 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114584&article.offset=870&articleLimit=10
[대학일자리+센터] 청친강소_모의면접 참여자 모집 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114612&article.offset=870&articleLimit=10
[대학일자리플러스센터] 2021 화학&바이오 제2차 청년 온라인 일자리박람회 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114618&article.offset=870&articleLimit=10
[학생지원팀] 원천정보관 토론학습실 이용 안내 (링크 참조) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114621&article.offset=870&articleLimit=10
[도서관] 학술정보 활용교육 동영상 OPEN & 설문조사 EVENT 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114622&article.offset=870&articleLimit=10
2021학년 폭력예방교육 이수 안내 (법정필수교육)  자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114629&article.offset=870&articleLimit=10
[대학일자리플러스센터] 2021 송파구 온라인 일자리박람회 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114630&article.offset=870&articleLimit=10
[홍보] 국립국제교육원 - 2022 독일 정부초청(DAAD) 섬머코스 장학생 선발 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114632&article.offset=860&articleLimit=10
인조잔디구장 예약 재개 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114635&article.offset=860&articleLimit=10
학생자치 공간 개방 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114636&article.offset=860&articleLimit=10
[비교과교육지원센터] 제1회 아주허브 사용후기 공모전 만족도 조사 참여 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114638&article.offset=860&articleLimit=10
제79회 한국어능력시험 시행에 따른 성호관 출입 제한 안내  자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114649&article.offset=860&articleLimit=10
[대학일자리플러스센터] 2021 BIXPO 전력그룹사 합동 채용설명회 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114651&article.offset=860&articleLimit=10
[11월8일] 총장티타임 행사 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114652&article.offset=860&articleLimit=10
2021년 아주 희망 학UP 멘토링 멘티 추가모집 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114653&article.offset=860&articleLimit=10
2021 인문인 진로박람회 2차 참가 신청 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114664&article.offset=860&articleLimit=10
[11월9일(화) 10시접수~] 2021 반도체 전공정 집중과정 (초급-3차) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114666&article.offset=860&articleLimit=10
[대학일자리플러스센터] 2021 하반기 퍼시스그룹 충주사업장 특별 온라인 채용설명회 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114667&article.offset=850&articleLimit=10
[LINC+/홍보] 청년창업가육성사업 'SUWONWAVE' 참가팀 모집 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114669&article.offset=850&articleLimit=10
글로벌미래교육원 11월 토익스피킹/실무영어자격증 무료특강 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114671&article.offset=850&articleLimit=10
[대학일자리+센터]  오프라인_모의면접 참여자 모집(재공지)   자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114675&article.offset=850&articleLimit=10
"[Remind][학사]전공(복수,부,연계,심화전공) 신청 및 취소 기간 안내 (11.01.~11.26.) 자세히 보기",https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114685&article.offset=850&articleLimit=10
 ICT 콜로키움 2021 행사 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114686&article.offset=850&articleLimit=10
[봉사활동] 오산남부청소년문화의집 방과후아카데미 꿈TREE 봉사자 모집 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114687&article.offset=850&articleLimit=10
"[장학]신입학장학 도서구입비, 어학지원금 신청_11.19(금) 17:00까지 자세히 보기",https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114688&article.offset=850&articleLimit=10
(재공지)『아주대학교-낭트대학교(프랑스) 문화 교류 사업』 참가자 모집(~11.12.) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114689&article.offset=850&articleLimit=10
"[장학]국가고시장학, 국가자격장학 신청_2021.11.19(금) 17:00 까지 자세히 보기",https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114690&article.offset=850&articleLimit=10
[공학교육혁신센터]2021 전국 공학페스티벌 온라인 개최 안내(11/11~12) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114691&article.offset=840&articleLimit=10
(종료)[공학교육혁신센터]2021 전국 공학페스티벌 10주년 AR응원메시지(~11/8) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114692&article.offset=840&articleLimit=10
[총무팀] 코로나19 확진자 발생 알림 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114693&article.offset=840&articleLimit=10
[학습법] 2021-2학기 온라인 학습법 컨설팅 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114695&article.offset=840&articleLimit=10
[학습법] 2021-2학기 온라인 학습법 특강 수강 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114696&article.offset=840&articleLimit=10
[학습법] 2021-2학기 온라인 학습법 특강 신규 콘텐츠 개발자 모집(기간 연장) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114697&article.offset=840&articleLimit=10
[재공지]제 26기 미래에셋 교환장학생 선발안내(2022년 봄학기 파견) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114698&article.offset=840&articleLimit=10
[유학생입학팀] 2021 유학생 만족도조사 안내 / 2021 Satisfaction Survey on Ajou Life 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114699&article.offset=840&articleLimit=10
"[대학일자리+센터] 행정조원 모집 공고 (*휴학생만 가능, 기간연장) 자세히 보기",https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114701&article.offset=840&articleLimit=10
[LINC+] 2021 제4회 산학협력 우수사례 공모전 결과 발표 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114704&article.offset=840&articleLimit=10
[교무팀] 휴학생 12~2월 근로장학생 모집(마감) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114714&article.offset=830&articleLimit=10
전기공사공제조합장학회 2022년 제17기 장학생 선발 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114718&article.offset=830&articleLimit=10
"(학사과정)2021-동계 계절학기 국내대학 학점교류 신청 안내(21.11.08.)	 자세히 보기",https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114719&article.offset=830&articleLimit=10
[대학일자리+센터] 2021 [마감] 대학일자리플러스센터 정책체감도 및 만족도 조사 안내(재공지)   자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114723&article.offset=830&articleLimit=10
[메이커스페이스] 팅커캐드를 활용한 3D피규어 모델링 기초교육 교육생 모집 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114724&article.offset=830&articleLimit=10
"[대학일자리플러스센터]국내,해외 무역/해외영업 취업특강 프로그램 참가자 모집(11.15(월)까지) 자세히 보기",https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114735&article.offset=830&articleLimit=10
[대학경쟁력연구원] 11.11 HEPA Forum 2021 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114736&article.offset=830&articleLimit=10
파란사다리 추가 모집 안내 (~11.14 마감) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114741&article.offset=830&articleLimit=10
2021 제2회 아주대학교 온라인 직무박람회 안내(다시보기 11/12(금) 종료!) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114742&article.offset=830&articleLimit=10
[대학일자리+센터] 커리어하이와 함께하는 산업프리뷰 (재공지) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114743&article.offset=830&articleLimit=10
[봉사활동] 「결식아동돕기 사랑의 쌀 배달」자원봉사자 모집(11/23) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114746&article.offset=820&articleLimit=10
[융복합의료제품규제과학연구센터] 학생연구원 모집합니다. 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114752&article.offset=820&articleLimit=10
[학생지원팀] 코로나극복장학(국가장학) 신청_11.22.(월) 17:00까지 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114753&article.offset=820&articleLimit=10
[국제교류팀] 근로 학생을 모집합니다 (~11.16(화)) - 수정 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114755&article.offset=820&articleLimit=10
[LINC+] 2021 동계방학 현장실습 온라인설명회 개최 안내 (11.11(목) 14시) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114759&article.offset=820&articleLimit=10
인공지능융합학과와 LINC+사업단이 함께하는 AI 스타트업 실무 전문가 세미나 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114760&article.offset=820&articleLimit=10
"[학생상담소] 위기 심리상담 신청서 ""지금 마음이 너무 힘들어 죽고 싶다는 생각이 자주 나요.""  자세히 보기",https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114767&article.offset=820&articleLimit=10
(학사)2021-동계 계절수업 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114773&article.offset=820&articleLimit=10
[봉사활동] 2021년도 서부공감 위피스쿨 10기 멘토 모집 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114789&article.offset=820&articleLimit=10
[LINC+]그린뉴딜 아이디어 펀딩 연합캠프 참가자 모집(~2021.11.17(수)) 온오프라인 병행 ※신청기간 수정※ 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114790&article.offset=820&articleLimit=10
[대학일자리플러스센터] 2021 롯데백화점 채용 상담 설명회 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114791&article.offset=810&articleLimit=10
2022 양현재 입실설명회 대면 참석 장소 및 비대면 ZOOM링크 공지 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114799&article.offset=810&articleLimit=10
[학부]2021-2 수업평가 실시 안내(Fall Semester Course Evaluation) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114808&article.offset=810&articleLimit=10
2022학년도 논술고사 근로스태프 모집 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114809&article.offset=810&articleLimit=10
[대학일자리플러스센터] CJ와 함께하는 온라인 직무 멘토링 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114811&article.offset=810&articleLimit=10
[대학일자리플러스센터] (수정)2021 디지털뉴딜 온라인 일자리박람회 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114812&article.offset=810&articleLimit=10
"2022학년도 1학기 인공지능융합학과 인공지능융합전공[복수전공, 부전공] 모집 및 설명회 안내 자세히 보기",https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114813&article.offset=810&articleLimit=10
[공학교육혁신센터]2021 전국 공학페스티벌 온라인 개최 안내(11/11~12) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114817&article.offset=810&articleLimit=10
[학생지원팀] 학생자치공간 출입 권한 등록 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114818&article.offset=810&articleLimit=10
(학사과정)2021-동계 계절학기 국내대학 학점교류 신청 안내(21.11.11.) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114821&article.offset=810&articleLimit=10
(당일재공지)[LINC+] 2021 동계방학 현장실습 온라인설명회 개최 안내 (11.11(목) 14시) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114826&article.offset=800&articleLimit=10
[홍보] 2021 서울 글로벌 포토저널리즘 사진전 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114829&article.offset=800&articleLimit=10
[총무팀] 코로나19 확진자 발생 알림 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114831&article.offset=800&articleLimit=10
대학혁신지원사업 프로그램 참여후기 공모전 수상자 발표 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114833&article.offset=800&articleLimit=10
[모집] 축구부 프론트 8기 모집 안내 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114844&article.offset=800&articleLimit=10
아주대학교 제17대 총장후보자 지원 접수 결과 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114851&article.offset=800&articleLimit=10
2021학년도 동아리박람회(문화제) 개최  자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114855&article.offset=800&articleLimit=10
[공학교육혁신센터]2021 전국 공학페스티벌 온라인 개최 안내(11/11~12) 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114857&article.offset=800&articleLimit=10
[비교과교육지원센터] 제1회 Ajou Hub 사용 후기 공모전 수상자 발표 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114860&article.offset=800&articleLimit=10
[당일재공지] 국제교류팀 2022-2학기 파견 교환 및 복수학위 1차모집 설명회 자세히 보기,https://ajou.ac.kr/kr/ajou/notice.do?mode=view&articleNo=114861&article.offset=800&articleLimit=10
